id,title,original_language,avg_vote,vote_count,popularity,genres,release_date
593402,Tolo Tolo,it,6.4,580,14.959000000000001,[35],2020-01-01
4728,The Gendarme in New York,fr,6.4,263,9.77,[35],1965-10-28
668195,Ultras,it,6.4,217,25.000999999999998,[18],2020-03-09
11625,Asterix and the Big Fight,fr,6.3,341,11.808,"[12, 16, 35, 10751]",1989-10-03
413730,Summertime,it,6.3,220,5.075,"[18, 10749]",2016-09-15
9404,Police Story 4: First Strike,cn,6.3,222,13.552,"[28, 12, 35, 80, 18, 53]",1996-02-10
266285,The Salvation,da,6.3,495,13.995999999999999,"[18, 37]",2014-05-22
31359,Would I Lie to You? 2,fr,6.3,241,6.43,[35],2001-02-07
467938,Revenge,fr,6.3,913,15.952,"[28, 53]",2017-09-23
433422,Fairy Tail: Dragon Cry,ja,6.3,279,8.026,"[28, 12, 16, 35, 14]",2017-05-06
13333,Game of Death,cn,6.3,319,16.173,"[28, 80, 18, 53]",1978-03-23
11444,The Closet,fr,6.3,261,7.3389999999999995,[35],2001-01-17
392207,The Invisible Guardian,es,6.3,240,10.66,[53],2017-03-03
186992,Stranger by the Lake,fr,6.3,209,9.661,"[18, 53]",2013-05-17
490445,Dumped,fr,6.3,219,6.257000000000001,[35],2018-04-18
182415,"White as Milk, Red as Blood",it,6.3,479,7.474,"[35, 18]",2013-04-02
11680,The Miser,fr,6.3,234,6.605,[35],1980-03-05
184314,Young & Beautiful,fr,6.3,717,11.543,[18],2013-08-20
173185,It Boy,fr,6.3,754,12.915999999999999,[35],2013-03-06
13679,Kirikou and the Wild Beasts,fr,6.3,203,9.59,"[12, 16, 14, 10751]",2005-12-07
21778,RRRrrrr!!!,fr,6.3,736,10.612,[35],2004-01-28
439998,Omicidio all'italiana,it,6.3,295,4.606,[35],2017-03-02
370978,"Kiki, Love to Love",es,6.3,246,7.917000000000001,"[35, 10749]",2016-04-01
10991,Pokémon 3: The Movie - Spell of the Unown,ja,6.3,346,14.292,"[12, 14, 16, 28, 10751]",2000-07-08
384371,Roommates Wanted,fr,6.3,262,6.77,[35],2016-04-20
21057,Ocean Waves,ja,6.3,265,16.605999999999998,"[16, 18, 10749, 10770]",1993-05-05
43200,Basilicata coast to coast,it,6.3,247,5.626,"[35, 18]",2010-04-09
451500,Christmas & Co.,fr,6.3,387,8.501,[35],2017-12-06
179538,Witching & Bitching,es,6.3,362,8.974,"[35, 27]",2013-09-20
457435,Return of the Hero,fr,6.3,310,7.07,"[35, 36]",2018-02-14
382593,Divorce French Style 2,fr,6.3,451,6.882000000000001,[35],2016-12-07
79643,Anche se è amore non si vede,it,6.3,253,6.127000000000001,[35],2011-11-23
515841,I Am Not an Easy Man,fr,6.3,681,12.279000000000002,[35],2018-04-13
314405,Tale of Tales,it,6.3,988,10.845,"[14, 27, 10749]",2015-05-14
59570,Escort in love,it,6.2,408,7.901,[35],2011-03-18
6076,Rabbit Without Ears,de,6.2,218,9.867,"[18, 35, 10749]",2007-12-01
301272,Andiamo a quel paese,it,6.2,325,5.941,[35],2014-11-06
253687,Smart Ass,fr,6.2,203,6.3629999999999995,"[35, 18]",2014-04-02
51447,Trophy Wife,fr,6.2,203,6.664,[35],2010-11-10
486101,There Is No Place Like Home,it,6.2,445,10.682,[35],2018-02-14
674944,The Occupant,es,6.2,273,33.192,"[53, 18]",2020-03-25
535167,The Wandering Earth,zh,6.2,293,14.24,"[28, 18, 878]",2019-02-05
58235,Confessions of a Brazilian Call Girl,pt,6.2,211,11.669,[18],2011-02-25
10622,Mr. Nice Guy,cn,6.2,304,20.531,"[28, 35, 80]",1997-01-31
9805,Dreamship Surprise - Period 1,de,6.2,258,12.682,"[35, 878]",2004-07-14
477033,Errementari: The Blacksmith and the Devil,eu,6.2,263,15.780999999999999,"[14, 27]",2018-03-02
419511,Mister Happiness,it,6.2,257,6.505,"[35, 10749]",2017-01-01
121936,Happiness Never Comes Alone,fr,6.2,303,8.828,"[35, 10749]",2012-06-27
3040,Night Watch,ru,6.2,402,10.450999999999999,"[28, 14, 53]",2004-06-27
505954,T-34,ru,6.2,307,9.711,"[28, 10752]",2018-12-27
56909,The Immature,it,6.2,594,7.316,[35],2011-01-21
39100,Dragon Ball Z: The World's Strongest,ja,6.2,254,12.287,"[28, 16]",1990-03-10
319341,Daddy or Mommy,fr,6.2,805,7.88,[35],2015-02-04
652483,Airplane Mode,pt,6.2,283,15.085,"[35, 10749]",2020-01-23
485894,Naples in Veils,it,6.2,268,8.85,[53],2017-12-28
420648,The Bar,es,6.2,775,7.971,"[35, 27, 53]",2017-02-15
492353,Put Grandma in the Freezer,it,6.2,435,8.759,[35],2018-03-15
462148,Love Addict,fr,6.2,267,5.638,"[35, 10749]",2018-04-18
178915,Welcome Mr. President!,it,6.2,476,6.19,[35],2013-03-21
425336,Loving Pablo,es,6.2,624,14.606,"[80, 18]",2017-10-12
492355,Just Believe,it,6.2,222,4.989,[35],2018-03-29
398920,He Even Has Your Eyes,fr,6.2,339,7.358,[35],2017-01-18
427989,Poveri ma ricchi,it,6.2,302,6.837999999999999,[35],2016-12-15
16353,Ong Bak 2,th,6.2,322,11.104000000000001,"[12, 28, 53]",2008-12-04
2332,Taxi 2,fr,6.2,992,21.631,"[28, 35]",2000-03-24
299847,Confusi e felici,it,6.2,259,6.609,[35],2014-10-30
351809,To Steal from a Thief,es,6.2,225,7.867000000000001,"[80, 53]",2016-03-03
157820,Mood Indigo,fr,6.2,393,8.52,"[18, 14]",2013-04-24
39102,Dragon Ball Z: Lord Slug,ja,6.2,266,13.520999999999999,"[28, 12, 16]",1991-03-19
77944,The Worst Week of My Life,it,6.2,345,6.374,[35],2011-10-27
9369,Asterix Conquers America,fr,6.2,337,15.149000000000001,"[12, 16, 35, 10751]",1994-09-27
571495,The Ruthless,it,6.2,229,11.274000000000001,"[80, 18]",2019-04-08
182127,Ip Man: The Final Fight,cn,6.2,223,2.3819999999999997,"[28, 18]",2013-03-22
438348,Knock,fr,6.1,263,6.5120000000000005,[35],2017-10-18
486070,Blessed Madness,it,6.1,298,6.9270000000000005,"[35, 10751]",2018-01-11
12600,Pokémon 4Ever: Celebi - Voice of the Forest,ja,6.1,205,12.695,"[12, 16, 14, 878, 10751]",2001-07-06
438347,Wedding Unplanned,fr,6.1,290,13.110999999999999,"[35, 10749]",2017-04-26
15357,District 13: Ultimatum,fr,6.1,645,12.454,"[28, 80, 53]",2009-02-18
401513,Attraction,ru,6.1,316,14.888,"[12, 18, 878, 10749]",2017-01-26
449574,Godzilla: Planet of the Monsters,ja,6.1,230,11.251,"[28, 12, 878, 16]",2017-11-17
441701,Veronica,es,6.1,996,10.216000000000001,[27],2017-08-25
10516,The Gendarme and the Creatures from Outer Space,fr,6.1,349,12.981,"[35, 878]",1979-01-31
41664,Fantozzi Retires,it,6.1,238,6.068,[35],1988-12-22
153158,Underdogs,es,6.1,217,6.523,"[12, 16, 10749]",2013-07-18
10832,Them,fr,6.1,279,6.546,"[53, 27]",2006-07-19
26691,Neuilly Yo Mama!,fr,6.1,650,8.455,[35],2009-08-12
519253,Forgive Us Our Debts,it,6.1,205,10.418,[18],2018-05-04
2269,Day Watch,ru,6.1,294,11.122,"[14, 878]",2006-01-01
303542,The Invisible Boy,it,6.1,640,16.898,"[12, 35, 14, 878]",2014-12-18
38327,My best enemy,it,6.1,210,6.228,[35],2006-03-10
9642,Asterix and the Vikings,fr,6.1,443,12.995,"[12, 16, 35, 10751]",2006-04-05
170354,The Unlikely Prince,it,6.1,502,7.2,[35],2013-02-09
37770,Fantozzi To The Rescue,it,6.1,219,6.678,[35],1990-01-15
437670,Suck Me Shakespeer 3,de,6.1,225,20.713,[35],2017-10-26
66129,The Tuche Family,fr,6.1,901,8.922,[35],2011-06-30
295832,Unique Brothers,it,6.1,222,7.56,"[35, 10749]",2014-10-02
11915,The Gendarme and the Gendarmettes,fr,6.1,307,10.642000000000001,[35],1982-10-03
14400,The Heir Apparent: Largo Winch,fr,6.1,324,8.987,"[28, 12, 18, 53]",2008-12-17
519106,The Trouble with You,fr,6.1,250,22.904,"[35, 80, 18, 10749]",2018-10-06
8689,Cannibal Holocaust,it,6.1,737,10.988,[27],1980-02-07
13492,Frontier(s),fr,6.1,385,6.773,"[28, 18, 27, 53]",2007-07-01
508018,The Warning,es,6.1,208,9.388,"[18, 14, 53]",2018-03-10
183836,The Brats,fr,6.1,361,7.252999999999999,[35],2013-04-17
2029,Tanguy,fr,6.1,279,7.0329999999999995,[35],2001-11-21
199661,Josephine,fr,6.1,215,5.252999999999999,"[35, 10749]",2013-06-19
21788,Trouble at Timpetill,fr,6.0,254,6.556,"[14, 12, 10751]",2008-12-17
451955,Double Lover,fr,6.0,274,7.428,"[18, 53, 10749]",2017-05-26
35552,The Extraordinary Adventures of Adèle Blanc-Sec,fr,6.0,801,11.094000000000001,"[28, 12, 14, 9648]",2010-04-09
203665,Paris or Perish,fr,6.0,201,6.537999999999999,[35],2013-07-15
362637,Opposites Attract,it,6.0,204,6.136,"[10749, 35]",2015-10-08
85872,Le Chef,fr,6.0,327,8.08,[35],2012-03-07
477489,A Breath Away,fr,6.0,376,9.085,[878],2018-04-04
74944,War of the Buttons,fr,6.0,262,6.325,"[10751, 12]",2011-09-12
10353,The Visitors II: The Corridors of Time,fr,6.0,607,12.055,"[35, 14]",1998-02-11
328720,Ma che bella sorpresa,it,6.0,289,5.729,[35],2015-03-11
247218,A Boss in the Living Room,it,6.0,380,6.5920000000000005,[35],2014-01-01
48650,Room in Rome,es,6.0,279,11.384,"[18, 10749]",2010-05-07
57331,Largo Winch II,fr,6.0,210,8.414,"[28, 12, 53]",2011-02-16
44894,Ti amo in tutte le lingue del mondo,it,6.0,344,6.205,"[35, 10749]",2005-12-16
300168,Dragon Blade,zh,6.0,288,12.63,"[28, 12, 18]",2015-02-19
168055,Love Is in the Air,fr,6.0,285,5.981,"[35, 10749]",2013-04-02
14451,Dead Snow,no,6.0,622,7.428999999999999,"[35, 27]",2009-01-09
60672,Crimson Rivers II: Angels of the Apocalypse,fr,6.0,388,11.96,"[28, 80, 53]",2004-02-18
11479,"Little Indian, Big City",fr,6.0,376,6.763999999999999,"[12, 35, 18, 10751]",1994-12-14
588001,Despite Everything,es,6.0,258,13.799000000000001,[35],2019-03-16
56339,Qualunquemente,it,6.0,359,5.978,[35],2011-01-21
98567,Chinese Zodiac,cn,6.0,422,14.589,"[28, 12]",2012-12-20
175116,Out of the Blue,it,6.0,225,7.455,[35],2013-03-14
74945,War of the Buttons,fr,6.0,315,5.45,"[12, 10751]",2011-09-20
432618,Coexister,fr,6.0,248,6.9239999999999995,[35],2017-10-11
58013,The Santa Claus Gang,it,6.0,723,7.809,[35],2010-12-17
39386,The Corsican File,fr,6.0,201,7.382999999999999,[35],2004-10-06
85041,Immaturi - Il viaggio,it,6.0,464,7.125,[35],2012-01-04
9564,Asterix & Obelix Take on Caesar,fr,6.0,1119,15.48,"[12, 35, 14, 10751]",1999-02-01
366514,Up for Love,fr,6.0,460,8.771,"[35, 18, 10749]",2016-05-04
66118,Case départ,fr,6.0,268,5.855,[35],2011-07-05
59429,Paranormal Activity: Tokyo Night,ja,6.0,231,7.818,"[27, 53]",2010-11-20
563907,Non ci resta che il crimine,it,6.0,238,5.593,[35],2019-01-10
456165,Family Is Family,fr,5.9,469,9.509,[35],2018-02-28
31203,Little Nicholas,fr,5.9,737,6.725,[35],2009-09-30
21427,The Valet,fr,5.9,334,7.3,[35],2006-03-29
243442,Un fantastico via vai,it,5.9,230,6.917000000000001,[35],2013-12-12
34069,Cargo,de,5.9,225,7.9910000000000005,"[53, 9648, 878]",2009-09-24
99579,"Farewell, My Queen",fr,5.9,200,6.018,"[18, 36]",2012-03-21
197796,Beauty and the Beast,fr,5.9,1413,11.942,"[14, 10749]",2014-02-12
487004,The Full House,fr,5.9,210,5.778,[35],2018-03-28
495766,Sono tornato,it,5.9,377,6.959,"[35, 18]",2018-02-01
147868,The Worst Christmas of My Life,it,5.9,356,6.691,[35],2012-12-22
369780,"Josephine, Pregnant & Fabulous",fr,5.9,208,7.026,[35],2016-02-10
315319,We Accept Miracles,it,5.9,331,7.051,[35],2015-01-02
419522,Ignorance Is Bliss,it,5.9,320,6.487,[35],2017-02-23
37652,Didier,fr,5.9,314,5.207999999999999,[35],1997-01-28
1969,Bandidas,es,5.9,663,11.347999999999999,"[28, 35, 37, 80]",2006-01-18
255456,Sotto una buona stella,it,5.9,205,5.957000000000001,[35],2014-02-13
440708,Mom or Dad?,it,5.9,448,6.232,[35],2017-02-14
429460,Muse,es,5.9,205,8.697000000000001,"[27, 53]",2017-11-29
14648,Podium,fr,5.9,275,5.752000000000001,"[35, 10402]",2004-02-11
45535,Fatal,fr,5.9,384,7.287999999999999,[35],2010-06-16
18457,Dead Weight,fr,5.9,225,6.922000000000001,[35],2002-04-10
348060,Antigang,fr,5.9,203,9.082,"[28, 18]",2015-08-19
457955,The Night Eats the World,fr,5.9,262,10.58,"[18, 27, 53]",2018-03-07
382598,Full Speed,fr,5.9,341,13.925999999999998,"[35, 10751]",2016-11-11
382597,R.A.I.D. Special Unit,fr,5.9,627,8.246,"[28, 35]",2016-12-19
505436,Serial (Bad) Weddings 2,fr,5.9,728,16.38,[35],2019-01-30
325848,The Parisian Bitch,fr,5.9,364,6.23,[35],2015-04-29
60049,Come tu mi vuoi,it,5.9,407,6.091,[35],2007-10-09
5552,Immortal,fr,5.9,254,11.208,"[28, 18, 878]",2004-03-13
156547,Us in the U.S.,it,5.9,220,6.096,[35],2013-01-03
565413,Moschettieri del Re,it,5.8,238,5.742000000000001,[35],2018-12-27
121734,"Tad, the Lost Explorer",es,5.8,303,9.958,"[16, 35, 12, 10751]",2012-08-10
10599,Pinocchio,it,5.8,534,7.76,"[35, 14, 10751]",2002-10-11
53399,The Solitude of Prime Numbers,it,5.8,274,7.968999999999999,[18],2010-09-10
320316,Italiano medio,it,5.8,362,5.428999999999999,[35],2015-01-29
469876,Addio fottuti musi verdi,it,5.8,304,6.5120000000000005,[35],2017-11-09
133698,Fly Me to the Moon,fr,5.8,404,7.256,"[35, 10749]",2012-10-29
41665,Fantozzi in Heaven,it,5.8,238,5.894,[35],1993-12-22
13742,Satan,fr,5.8,209,6.888,"[35, 27, 53]",2006-02-01
144789,I'm So Excited!,es,5.8,437,7.13,[35],2013-03-08
342878,One Wild Moment,fr,5.8,732,13.668,"[35, 18, 10749]",2015-06-24
9597,Vidocq,fr,5.8,302,9.238999999999999,"[28, 80, 14, 9648, 878, 53]",2001-09-12
250349,Barbecue,fr,5.8,438,6.749,[35],2014-04-30
437425,You Choose!,fr,5.8,207,5.149,"[10749, 35]",2017-03-15
61630,Suddenly Paradise,it,5.8,251,6.138,[35],2003-12-19
52077,Nothing to Declare,fr,5.8,718,9.097999999999999,[35],2010-12-15
486078,The Vegetable,it,5.8,207,5.659,[35],2018-01-18
85038,Welcome to the North,it,5.8,935,8.186,[35],2012-01-18
37905,The Horde,fr,5.8,211,6.428,"[28, 27, 53]",2010-02-10
273169,French Women,fr,5.8,265,6.062,[35],2014-06-04
56014,Men Vs Women,it,5.8,508,6.9,[35],2010-10-27
11847,The Accidental Spy,cn,5.8,229,3.8680000000000003,"[28, 35, 53]",2001-01-18
15681,Ex,it,5.8,350,6.274,[35],2009-02-06
20068,Manual of Love,it,5.7,225,8.035,"[10749, 35, 18]",2005-03-18
52214,Una moglie bellissima,it,5.7,333,5.297000000000001,[35],2007-12-14
39106,Dragon Ball Z: Bio-Broly,ja,5.7,287,13.113,"[28, 16, 878]",1994-07-09
467673,Budapest,fr,5.7,221,5.4879999999999995,[35],2018-06-27
56903,Three Steps Over Heaven,it,5.7,486,14.382,"[18, 10749]",2004-03-12
85735,Love Lasts Three Years,fr,5.7,262,5.83,"[35, 10749]",2011-12-10
40817,Kiss Me Again,it,5.7,218,11.640999999999998,[35],2010-01-29
219318,The Volcano,fr,5.7,451,6.478,[35],2013-10-02
485942,Batman Ninja,ja,5.7,538,13.208,"[28, 16]",2018-04-24
369776,The Tuche Family: The American Dream,fr,5.7,708,9.096,[35],2016-02-03
41668,Fantozzi The Return,it,5.7,240,6.599,[35],1996-12-20
383869,Back to Mom's,fr,5.7,341,6.479,[35],2016-06-01
416051,Based on a True Story,fr,5.7,273,9.166,"[18, 9648, 53]",2017-11-01
377275,In Bed with Victoria,fr,5.7,264,7.068,"[35, 18, 10749]",2016-09-14
86868,Would I Lie to You? 3,fr,5.6,225,5.46,[35],2012-01-31
310126,"The Rich, the Pauper and the Butler",it,5.6,611,6.666,[35],2014-12-11
11078,National Security,ko,5.6,505,11.36,"[28, 35, 80, 53]",2003-01-17
244516,Indovina chi viene a Natale?,it,5.6,248,7.81,[35],2013-12-19
2334,Taxi 3,fr,5.6,865,17.33,"[28, 35]",2003-01-29
18896,The French Kissers,fr,5.6,250,7.332000000000001,[35],2009-06-10
47533,Scooby-Doo! Curse of the Lake Monster,de,5.6,213,12.618,"[12, 35, 14, 9648]",2010-10-15
43209,Ong Bak 3,th,5.6,203,10.544,"[28, 12, 36]",2010-05-05
52124,Io & Marilyn,it,5.6,308,6.854,[35],2009-12-17
13043,Camping,fr,5.6,581,9.152999999999999,[35],2006-04-26
30974,High Lane,fr,5.5,205,6.274,"[28, 27, 53]",2009-06-24
252607,Junior,fr,5.5,524,7.081,[35],2014-03-12
248507,Superchondriac,fr,5.5,761,7.742000000000001,[35],2014-02-26
450001,Master Z: Ip Man Legacy,cn,5.5,231,25.269000000000002,[28],2018-12-20
182219,Serial Teachers,fr,5.5,911,0.6,[35],2013-04-17
58444,Women Vs Men,it,5.5,471,6.882999999999999,[35],2011-02-04
2335,Taxi 4,fr,5.5,710,11.257,"[28, 35]",2007-02-10
306523,Ogni Maledetto Natale,it,5.5,223,6.657,[35],2014-11-27
80015,Hollywoo,fr,5.5,454,5.553,[35],2011-12-07
17350,The Brice Man,fr,5.5,841,8.304,[35],2005-01-01
345067,Torno indietro e cambio vita,it,5.5,219,5.465,[35],2015-06-18
42441,Tifosi,it,5.5,239,6.066,[35],1999-10-01
287590,Saint Seiya: Legend of Sanctuary,ja,5.5,317,10.158999999999999,"[28, 16, 14]",2014-06-21
434355,Taxi 5,fr,5.5,558,15.866,"[35, 28]",2018-04-11
146375,On the Other Side of the Tracks,fr,5.5,417,5.2989999999999995,"[28, 35, 80]",2012-12-15
411626,Gangsterdam,fr,5.5,217,8.55,"[28, 35]",2017-03-29
87368,17 Girls,fr,5.5,214,5.0169999999999995,[18],2011-06-13
382511,Penny Pincher!,fr,5.5,615,8.198,[35],2016-09-28
73861,A Serbian Film,sr,5.5,959,18.660999999999998,"[80, 27, 53]",2010-06-16
420950,Alone,fr,5.5,298,5.127000000000001,"[14, 878]",2017-02-08
75198,Welcome Aboard,fr,5.5,324,7.237,[35],2011-10-05
325844,Serial Teachers 2,fr,5.5,702,7.419,[35],2015-07-01
516043,Arrivano i prof,it,5.4,218,5.877999999999999,[35],2018-05-01
15709,Changing Sides,fr,5.4,211,7.973,[35],2008-01-07
34494,Sorry if I Love You,it,5.4,438,9.35,[35],2008-01-25
323020,Bis,fr,5.4,354,7.475,[35],2015-02-18
54309,The Night Before the Exams Today,it,5.4,501,7.725,[35],2007-02-14
185341,[REC]⁴ Apocalypse,es,5.4,573,14.571,"[27, 53]",2014-10-31
348537,Spanish Affair 2,es,5.4,273,6.555,"[35, 10749]",2015-11-20
17684,Chouchou,fr,5.4,300,6.377999999999999,[35],2003-03-19
298614,Do Not Disturb,fr,5.4,232,6.23,[35],2014-12-31
17825,The 11 Commandments,fr,5.4,267,6.1739999999999995,"[35, 18]",2004-02-04
430528,If I Were a Boy,fr,5.4,263,7.265,[35],2017-02-22
280391,Animal Kingdom: Let's Go Ape,fr,5.3,256,5.686,"[12, 16, 35]",2015-04-08
89673,Love is in the Air,it,5.3,208,6.7,[35],2012-02-10
424619,Les Tuche 3,fr,5.4,552,7.61,[35],2018-01-31
277368,Nicholas on Holiday,fr,5.3,290,7.501,"[35, 10751]",2014-07-09
341392,Lolo,fr,5.3,232,7.496,[35],2015-09-03
41413,Sorry if I Want to Marry You,it,5.3,292,9.167,"[35, 18, 10749]",2010-02-12
20069,Manual of Love 2,it,5.3,208,9.927,"[35, 18]",2007-01-19
289153,"Sex, Love & Therapy",fr,5.3,203,8.408999999999999,"[35, 10749]",2014-10-01
9796,Turistas,pt,5.3,436,9.986,"[27, 53]",2006-12-01
42446,Christmas Vacation 2000,it,5.2,223,6.2620000000000005,"[35, 10749]",1999-12-17
11540,Adventures of Arsene Lupin,fr,5.2,207,7.809,"[10749, 28, 12, 80, 9648]",2004-09-17
42425,A Spasso Nel Tempo,it,5.2,238,5.172999999999999,"[12, 35, 878]",1996-12-13
295830,Attack on Titan,ja,5.2,275,13.559000000000001,"[28, 18, 14, 27, 878]",2015-08-12
426962,Room(h)ates,fr,5.2,221,7.002999999999999,[35],2017-04-19
169020,Vive la France,fr,5.2,242,7.433,[35],2013-02-19
430365,With Open Arms,fr,5.2,322,7.614,[35],2017-04-05
42432,Christmas on the Nile,it,5.2,398,6.582000000000001,[35],2002-12-20
342281,Family for Rent,fr,5.2,271,6.662000000000001,"[35, 10749]",2015-08-19
102207,HOUBA! On the Trail of the Marsupilami,fr,5.2,567,9.442,"[12, 35, 10751]",2012-04-03
371307,Il professor Cenerentolo,it,5.1,205,6.888999999999999,[35],2015-12-07
426285,Fullmetal Alchemist,ja,5.1,301,8.391,"[28, 14, 878]",2017-12-01
611468,Kidnapping Stella,de,5.1,243,17.840999999999998,[53],2019-06-29
2395,Asterix at the Olympic Games,fr,5.1,1226,17.297,"[12, 35, 14, 10751]",2008-01-13
123103,Aftershock,es,5.1,205,7.231,"[27, 53]",2012-09-12
382589,Rock'n Roll,fr,5.1,557,7.1979999999999995,"[35, 18]",2017-02-15
123229,Porn in the Hood,fr,5.1,223,8.006,[35],2012-07-11
43555,Body Guards,it,5.1,212,5.845,[],2000-12-22
24169,Il cosmo sul comò,it,5.1,580,8.02,[35],2008-12-19
42434,Christmas in Miami,it,5.1,357,8.878,[35],2005-12-16
277839,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",fr,5.1,325,7.664,[35],2016-02-24
99770,Asterix & Obelix: God Save Britannia,fr,5.0,800,10.231,"[12, 35, 10751]",2012-10-17
42437,Natale a Rio,it,5.0,328,5.334,[35],2008-12-19
437739,The Mansion,fr,5.0,268,8.776,"[35, 27]",2017-06-21
133469,The Dream Team,fr,5.0,488,6.89,"[35, 18, 10749]",2012-09-24
248390,Le crocodile du Botswanga,fr,5.0,213,6.063,[35],2014-02-19
43554,Paparazzi,it,5.0,225,5.949,[35],1998-12-18
3177,Battle Royale II: Requiem,ja,5.0,244,10.221,"[28, 53]",2003-07-05
246320,The Three Brothers: The Return,fr,5.0,266,7.132999999999999,[35],2014-02-12
80280,[REC]³ Genesis,es,5.0,808,16.492,[27],2012-03-30
459616,Alad'2,fr,5.0,245,7.087000000000001,[35],2018-10-03
586333,Who Would You Take to a Deserted Island?,es,5.0,261,16.492,"[35, 18]",2019-03-22
77941,I soliti idioti,it,4.9,252,5.16,[35],2011-11-04
68637,Ducoboo,fr,4.9,255,4.979,[35],2011-06-22
42436,Natale in crociera,it,4.9,296,4.846,[35],2007-12-14
42435,Natale a New York,it,4.9,364,5.282,[35],2006-12-15
38277,Camping 2,fr,4.8,438,9.292,[35],2010-04-21
6116,Spiceworld: The Movie,es,4.8,274,8.213,"[12, 35, 18, 14, 10402]",1997-12-18
33282,Natale a Beverly Hills,it,4.8,211,6.367999999999999,[35],2009-12-18
375804,Camping 3,fr,4.8,434,7.256,[35],2016-06-29
42433,Natale in India,it,4.8,374,6.196000000000001,[35],2003-12-19
226936,Aspirante vedovo,it,4.8,290,5.777,[35],2013-10-10
344268,The New Adventures of Aladdin,fr,4.8,660,9.81,[35],2015-10-14
372822,Vacanze ai Caraibi,it,4.7,209,6.314,[35],2015-12-16
86331,Desire,fr,4.7,218,33.989000000000004,"[18, 10749]",2011-09-14
89899,The Players,fr,4.7,466,8.757,[35],2012-02-29
15587,Safari,fr,4.6,234,7.095,"[12, 35]",2009-04-01
441614,Loving,es,4.5,301,0.894,[10749],2017-04-21
354556,Guardians,ru,4.5,432,12.520999999999999,"[28, 14, 878]",2017-02-14
35026,Lucky Luke,fr,4.5,346,8.691,"[12, 35, 37]",2009-10-21
60556,Natale in Sudafrica,it,4.4,223,8.074,[],2010-12-20
15206,The Mother of Tears,it,4.4,274,7.585,[27],2007-09-06
168615,Boule & Bill,fr,4.4,201,6.155,"[35, 10751]",2013-02-27
13727,Disco,fr,4.3,231,5.622000000000001,[35],2008-04-02
18955,Coco,fr,4.3,371,6.0489999999999995,[35],2009-07-21
375798,Brice 3,fr,4.2,438,6.968,[35],2016-10-19
37265,All Ladies Do It,it,4.2,210,7.812,"[35, 18]",1992-02-21
13461,Melissa P.,it,4.1,335,21.075,[18],2005-11-18
248705,The Visitors: Bastille Day,fr,4.1,446,9.658,[35],2016-03-23
21435,French Fried Vacation 3,fr,4.0,495,7.734,[35],2006-02-01
419507,Fuga da Reuma Park,it,3.9,314,6.723,[35],2016-12-15
103112,Olè,it,3.9,225,6.7379999999999995,[35],2006-12-15
238930,Fuga di cervelli,it,3.8,336,5.718,[35],2013-11-21
10870,Lucky Luke and the Daltons,fr,3.7,205,11.805,"[35, 37]",2004-11-08
